B;093;995931;;;;;LOT 8;THE CHASE RD;LOVETT BAY;2105;695.6;M;19940831;19940831;17250;A;R;RESIDENCE;;;;;
B;093;995931;;;;;LOT 8;THE CHASE RD;LOVETT BAY;2105;695.6;M;19940831;19940831;28750;A;R;RESIDENCE;;;;;
B;093;995033;;;;;23;STURDEE LA;LOVETT BAY;2105;923.1;M;19950623;19950623;540000;A;R;RESIDENCE;;;;;
B;093;995015;;;;;LT 51;STURDEE LA;LOVETT BAY;2105;1467;M;19950829;19950829;525000;A;R;RESIDENCE;;;;;
B;093;995931;;;;;LOT 8;THE CHASE RD;LOVETT BAY;2105;695.6;M;19950829;19950829;556000;A;R;RESIDENCE;;;;;
B;093;994998;;;;;LOT 2;STURDEE LA;LOVETT BAY;2105;2264;M;19960712;19960712;645000;A;R;RESIDENCE;;;;;
B;093;995023;;;;;LT 1;STURDEE LA;LOVETT BAY;2105;1247;M;19960808;19960808;525000;A;R;RESIDENCE;;;;;
B;093;995940;;;;;LOT 4;THE CHASE RD;LOVETT BAY;2105;;;19960314;19960314;315000;A;R;RESIDENCE;;;;;
B;093;995029;;;;;9;STURDEE LA;LOVETT BAY;2105;;;19970603;19970603;450000;A;R;RESIDENCE;;;;;
B;093;994996;;;;;LOT 11;STURDEE LA;LOVETT BAY;2105;1389;M;19970902;19970902;805000;A;R;RESIDENCE;;;;;
B;093;995041;;;;;LOT 121;STURDEE LA;LOVETT BAY;2105;18;M;19971126;19971126;617500;A;R;RESIDENCE;;;;;
B;093;995035;;;;;LOT 6;STURDEE LA;LOVETT BAY;2105;1195;M;19971117;19971117;615000;A;R;RESIDENCE;;;;;
B;093;995934;;;;;LOT 6;THE CHASE RD;LOVETT BAY;2105;2624;M;19971002;19971002;723000;A;R;RESIDENCE;;;;;
B;093;995010;;;;;LOT 46;STURDEE LA;LOVETT BAY;2105;872.6;M;19980819;19980819;640000;A;R;RESIDENCE;;;;;
B;093;995033;;;;;23;STURDEE LA;LOVETT BAY;2105;923.1;M;19990205;19990205;615000;A;R;RESIDENCE;;;;;
B;093;995033;;;;;23;STURDEE LA;LOVETT BAY;2105;923.1;M;19991021;19991021;670000;A;R;RESIDENCE;;;;;
B;093;994997;;;;;LOT 12;STURDEE LA;LOVETT BAY;2105;1417;M;19990922;19990922;700000;A;R;RESIDENCE;;;;;
B;093;995026;;;;;LOT A;STURDEE LA;LOVETT BAY;2105;645;M;19990331;19990331;387500;;R;RESIDENCE;;;;;
B;093;995027;;;;;LOT B;STURDEE LA;LOVETT BAY;2105;;;19991001;19991001;605000;A;R;RESIDENCE;;;;;
B;093;995028;;;;;LT C;STURDEE LA;LOVETT BAY;2105;626.6;M;19990331;19990331;387500;;R;RESIDENCE;;;;;
B;093;995932;;;;;LOT 4;THE CHASE RD;LOVETT BAY;2105;834.7;M;19990414;19990414;700000;A;R;RESIDENCE;;;;;
B;093;994990;;;;;8;STURDEE L;LOVETT BAY;2105;1063;M;20000919;20000919;630000;A;R;RESIDENCE;;;;;
B;093;995001;;;;;LT 3;STURDEE LA;LOVETT BAY;2105;847.3;M;20000207;20000207;275000;A;R;RESIDENCE;;;;;
B;093;995931;;;;;7;THE CHASE;LOVETT BAY;2105;695.6;M;20001129;20001129;650000;A;R;RESIDENCE;;;;;
