B;074;569900;34;20011203 12:23;;;2590;PILLONI RD;JONDARYAN;2680;4853;M;20010625;20010831;320000;I;R;RESIDENCE;;CA;;;7915112;
B;074;570040;35;20011203 12:23;;;2777;HANWOOD AVE;JONDARYAN;2680;39.34;H;20010116;20010501;250000;R;3;FARM;;RC;;;7953633;
B;074;2873562;66;20011203 12:24;;;1691 A;CLIFTON BVD;JONDARYAN;2680;11.2;H;20010226;20010629;700000;;3;FARM;;;;;7977500;
B;074;566774;38;20020109 09:45;;;7;WALLA AVE;JONDARYAN;2680;1024;M;20010815;20010914;110000;A;R;RESIDENCE;;AB;AC;;8015072;
B;074;568918;50;20020109 09:45;LOT 2  DP 818536;;453;CENTOFANTI RD;JONDARYAN;2680;11.59;H;20010716;20010907;90000;R;3;FARM;;RG;RHI;;7988057;
B;074;568919;51;20020109 09:45;;;454;CECCATO RD;JONDARYAN;2680;10.19;H;20010514;20010628;250000;R;3;FARM;;RG;RH;;7748050;
B;074;569111;53;20020109 09:45;;;865;HOLT RD;JONDARYAN;2680;1.597;H;20010222;20010302;81500;R;3;FARM LET;;RH;RV;;7559817;
B;074;569126;54;20020109 09:45;;;892;WATKINS AVE;JONDARYAN;2680;5.868;H;20000321;20010807;1200000;R;3;FARM;;RG;IV;;7862928;
B;074;569143;55;20020109 09:45;;;900;WATKINS AVE;JONDARYAN;2680;12.54;H;20010523;20010612;320000;R;3;FARM;;RG;RH;;7684660;
B;074;569164;56;20020109 09:45;;;970;MIDDLE RD;JONDARYAN;2680;11.95;H;20010704;20010720;124000;R;3;LOTS 603 1025;;RG;RH;;7824741;
B;074;569164;57;20020109 09:45;;;970;MIDDLE RD;JONDARYAN;2680;11.95;H;20010704;20010720;80000;R;R;RESIDENCE;;RG;AC;;7824740;
B;074;569301;58;20020109 09:45;;;1246;HARWARD RD;JONDARYAN;2680;11.64;H;20010612;20010709;345000;R;R;RESIDENCE;;RG;RH;;7787868;
B;074;569391;59;20020109 09:45;;;1411;PILLONI RD;JONDARYAN;2680;5147;M;20010622;20010723;162500;I;3;HOUSE;;CA;RR;;7806252;
B;074;570235;65;20020109 09:45;;;163;MIDDLE RD;JONDARYAN;2680;1543;M;20010614;20010711;251000;R;R;RESIDENCE;;RH;AC;;7781724;
B;074;2831006;31;20011109 12:44;;;;GARDINER RD;JONDARYAN;2680;2251;M;20000929;20010626;99000;R;V;VACANT LAND;;RH;;;7919578;
B;074;2831008;32;20011109 12:44;;;;GARDINER RD;JONDARYAN;2680;2062;M;20001116;20010824;104000;R;V;VACANT LAND;;RH;;;7900311;
B;074;566969;26;20020502 11:12;;;30;WILLANDRA AVE;JONDARYAN;2680;1050;M;20020204;20020301;116666;A;R;RESIDENCE;;AA;;;8495709;
B;074;569111;39;20020502 11:12;;;865;HOLT RD;JONDARYAN;2680;1.597;H;20011107;20011128;230000;R;3;FARM/RURAL;;RH;RR;;8374113;
B;074;566398;32;20020816 13:06;;;7;SPENCE RD;JONDARYAN;2680;763.3;M;20020429;20020527;175000;A;R;RESIDENCE;;AB;AC;;8673291;
B;074;568729;48;20020816 13:06;;;2693;WINCEY RD;JONDARYAN;2680;19.42;H;20020226;20020412;145000;R;3;FARMING LAND;;RC;;;8734064;
B;074;569001;50;20020816 13:06;;;627;MCCORMACK RD;JONDARYAN;2680;7.411;H;20020320;20020402;142500;R;3;FARM;;RG;RHI;;8559041;
B;074;569062;51;20020816 13:06;;;751;MACKAY AVE;JONDARYAN;2680;16.09;H;20020319;20020625;357000;R;3;FARM;;RG;;;8731363;
B;074;569158;52;20020816 13:06;;;914;SIDLOW RD;JONDARYAN;2680;6.873;H;20011205;20020125;850000;R;3;FARM;;RG;RH;;8663749;
B;074;569973;55;20020816 13:06;;;2698;HANWOOD RD;JONDARYAN;2680;3763;M;20020404;20020424;110000;R;R;RESIDENCE;;RH;ACI;;8653007;
B;074;570062;56;20020816 13:06;;;;MIDDLE RD;JONDARYAN;2680;7.2;H;20020312;20020423;270000;R;3;FARMING LAND;;RG;RH;;8677055;
B;074;2925648;72;20020816 13:06;;;;SNAIDERO RD;JONDARYAN;2680;25.13;H;20020206;20020508;153200;;3;FARMLAND;;;;;8638645;
B;074;569031;6;20020902 14:11;;;;MURRAY RD;JONDARYAN;2680;648;M;20020129;20020205;1700000;R;3;FARM;;RH;;;8367529;
B;074;2927390;12;20020902 14:11;;;;MURRAY RD;JONDARYAN;2680;6.42;H;20020129;20020205;1700000;;3;FARM;;;;;8367529;
B;074;561573;2;20020201 11:30;;1;17;ALBION GROVE CRES;JONDARYAN;2680;;;20011217;20020107;165000;;3;STRATA UNIT;1;;;;8264598;
B;074;563091;10;20020201 11:30;;;22;DUNVARLEIGH CRES;JONDARYAN;2680;713.7;M;20011203;20011221;220000;A;R;RESIDENCE;;AB;;;8252067;
B;074;569013;43;20020201 11:30;;;642;BRIDGE RD;JONDARYAN;2680;9.72;H;20010901;20010901;500000;I;3;FARM;;CA;;;8084678;
B;074;569047;44;20020201 11:30;;;706;MCCORMACK RD;JONDARYAN;2680;3.477;H;20010510;20010630;345000;Z;V;VACANT LAND;;VW;RH;;8140632;
B;074;569854;45;20020201 11:30;;;2429;WALLA AVE;JONDARYAN;2680;6070;M;20010928;20011012;200000;R;R;RESIDENCE;;RH;;;8085443;
B;074;563097;1;20020617 12:12;;;10;DUNVARLEIGH CRES;JONDARYAN;2680;730;M;20020502;20020530;232000;A;R;RESIDENCE;;AB;;;8662828;
B;074;566776;6;20020617 12:12;;;11;WALLA AVE;JONDARYAN;2680;1024;M;20020315;20020522;145000;A;R;RESIDENCE;;AB;;;8665027;
B;074;564077;4;20020702 08:04;;;1;HOMESTEAD CT;JONDARYAN;2680;631.7;M;20020409;20020603;253500;A;R;RESIDENCE;;AB;;;8665276;
B;074;563073;11;20020603 09:59;;;13;DUNVARLEIGH CRES;JONDARYAN;2680;735;M;20020409;20020508;222500;A;R;RESIDENCE;;AB;;;8609341;
B;074;563081;12;20020603 09:59;;;23;DUNVARLEIGH CRES;JONDARYAN;2680;700.6;M;20020405;20020502;58000;A;V;VACANT LAND;;AB;;;8577976;
B;074;568409;55;20020603 09:59;;;706;MCCORMACK RD;JONDARYAN;2680;1378;M;20020321;20020321;70000;Z;R;RESIDENCE;;VW;;;8548782;
B;074;569030;57;20020603 09:59;;;665;MURRAY RD;JONDARYAN;2680;6.45;H;20020222;20020322;248000;R;3;FARM/RURAL;;RG;;;8482033;
B;074;569536;58;20020603 09:59;RANKIN SPRINGS ROAD;;1692;RANKINS SPRINGS RD;JONDARYAN;2680;11.34;H;20011130;20020111;200000;R;V;VACANT LAND;;RG;RH;;8308913;
B;074;569911;63;20020603 09:59;;;2613;CLIFTON BVD;JONDARYAN;2680;10.97;H;20010827;20011220;1530000;R;3;FARM;;RG;AE;;8291851;
B;074;2890592;74;20020603 09:59;;;;STAFFORD RD;JONDARYAN;2680;8100;M;20001222;20020412;150000;;3;FARM;;;RV;;8526583;
B;074;2890593;75;20020603 09:59;;;;STAFFORD RD;JONDARYAN;2680;2.295;H;20010607;20020419;245000;;3;FARM;;;RR;;8544587;
B;074;568744;21;20020916 13:49;;;80;HAWKINS RD;JONDARYAN;2680;11.45;H;20020403;20020715;320000;R;3;FARM;;RG;;;8811473;
B;074;569938;24;20020916 13:49;;;2648;THOMPSON RD;JONDARYAN;2680;4025;M;20020516;20020715;330000;R;3;FARM/RURAL;;RH;;;8813381;
B;074;2901288;29;20020916 13:49;;;1283;BRAYNE RD;JONDARYAN;2680;3.89;H;20010615;20010615;1700000;R;3;FARM;;RH;;;8913518;
B;074;2924970;31;20020916 13:49;;;;WATKINS AVE;JONDARYAN;2680;5006;M;20020625;20020815;85000;;V;VACANT LAND;;;;;8902445;
B;074;566221;12;20021001 11:48;;;21;ROSE RD;JONDARYAN;2680;1104;M;20011120;20011203;193000;A;R;RESIDENCE;;AB;;;8411878;
B;074;568932;17;20021001 11:48;;;469;BEVERLEY RD;JONDARYAN;2680;14.86;H;20010820;20011114;510000;R;3;FARM;;RG;;;8137185;
B;074;569107;20;20021001 11:48;;;855;WATKINS AVE;JONDARYAN;2680;13.12;H;20020124;20020212;272000;R;3;FARM;;RG;;;8369994;
B;074;2933795;28;20021001 11:48;;;;OAKES RD;JONDARYAN;2680;3942;M;20020710;20020815;210000;;R;RESIDENCE;;;;;8943467;
