B;082;;;;;;86;PARKLANDS RD;MT COLAH;2079;1081;M;19900417;19900417;157000;;R;RESIDENCE;;;;;
B;082;;;;;;88;PARKLANDS RD;MT COLAH;2079;973;M;19900202;19900202;170000;;R;RESIDENCE;;;;;
B;082;;;;;;9;PARKLANDS RD;MT COLAH;2079;1979;M;19900820;19900820;178000;A;R;RESIDENCE;;;;;
B;082;;;;;;4;PLAYFAIR RD;MT COLAH;2079;697;M;19900309;19900309;63333;;R;RESIDENCE;;;;;
B;082;;;;;;10;RED CEDAR DR;MT COLAH;2079;690;M;19900921;19900921;205500;;R;RESIDENCE;;;;;
B;082;;;;;;11;RED CEDAR DR;MT COLAH;2079;700;M;19900530;19900530;252000;;R;RESIDENCE;;;;;
B;082;;;;;;14;RED CEDAR DR;MT COLAH;2079;712;M;19900316;19900316;232000;;R;RESIDENCE;;;;;
B;082;;;;;;20;RED CEDAR DR;MT COLAH;2079;774;M;19900818;19900818;240000;;R;RESIDENCE;;;;;
B;082;;;;;;5;RED CEDAR DR;MT COLAH;2079;700;M;19900706;19900706;253500;;R;RESIDENCE;;;;;
B;082;;;;;;6;RED CEDAR DR;MT COLAH;2079;690;M;19900921;19900921;245000;;R;RESIDENCE;;;;;
B;082;;;;;;25;STONEHAVEN RD;MT COLAH;2079;828;M;19900420;19900420;260000;;R;RESIDENCE;;;;;
B;082;2797147;;;;;10A;AMAROO AV;MT COLAH;0;1224;M;19901214;19901214;200000;A;R;RESIDENCE;;;;;
B;082;;;;;;46;TELOPEA ST;MT COLAH;2079;1031;M;19900723;19900723;205000;;R;RESIDENCE;;;;;
B;082;;;;;;63;TELOPEA ST;MT COLAH;2079;1178;M;19900130;19900130;178000;;R;RESIDENCE;;;;;
B;082;;;;;;8;TELOPEA ST;MT COLAH;2079;898;M;19900928;19900928;173000;;R;RESIDENCE;;;;;
B;082;;;;;;11;WILLARONG RD;MT COLAH;2079;1171;M;19900612;19900612;185000;;R;RESIDENCE;;;;;
B;082;;;;;;23;WILLARONG RD;MT COLAH;2079;1170;M;19900323;19900323;215000;;R;RESIDENCE;;;;;
B;082;;;;;;38;WILLARONG RD;MT COLAH;2079;720;M;19900420;19900420;210000;;R;RESIDENCE;;;;;
B;082;676237;;;;;39;WILLARONG RD;MT COLAH;2079;986;M;19901202;19901202;176000;A;R;RESIDENCE;;;;;
B;082;;;;;;7;YIRRA RD;MT COLAH;2079;701;M;19900813;19900813;172500;;R;RESIDENCE;;;;;
B;082;;;;;;10A;AMAROO AVE;MT COLAH;2079;1224;M;19901214;19901214;200000;;R;RESIDENCE;;;;;
B;082;;;;;;19;ANNABELLE PL;MT COLAH;2079;749;M;19900110;19900110;187500;;R;RESIDENCE;;;;;
B;082;;;;;;14;ARTHURS CIR;MT COLAH;2079;1157;M;19901019;19901019;247000;;R;RESIDENCE;;;;;
B;082;;;;;;32A;ARTHURS CIR;MT COLAH;2079;1114;M;19900322;19900322;250000;;R;RESIDENCE;;;;;
B;082;;;;;;366;ARTHURS CIR;MT COLAH;2079;713;M;19901116;19901116;198000;;R;RESIDENCE;;;;;
B;082;;;;;;4;ARTHURS CIR;MT COLAH;2079;809;M;19901013;19901013;105000;;R;RESIDENCE;;;;;
B;082;;;;;;8;ARTHURS CIR;MT COLAH;2079;856;M;19901010;19901010;237500;;R;RESIDENCE;;;;;
B;082;;;;;;12;BANYULA PL;MT COLAH;2079;857;M;19901105;19901105;250000;;R;RESIDENCE;;;;;
B;082;;;;;;23;BANYULA PL;MT COLAH;2079;744;M;19900130;19900130;119000;;R;RESIDENCE;;;;;
B;082;;;;;;33;BANYULA PL;MT COLAH;2079;708;M;19901114;19901114;106750;;R;RESIDENCE;;;;;
B;082;668043;;;;;42;BELMONT PD;MT COLAH;0;810.2;M;19900319;19900319;165000;A;R;RESIDENCE;;;;;
B;082;;;;;;32;BELMONT PDE;MT COLAH;2079;912;M;19901214;19901214;175000;;R;RESIDENCE;;;;;
B;082;;;;;;42;BELMONT PDE;MT COLAH;2079;810;M;19900319;19900319;165000;;R;RESIDENCE;;;;;
B;082;;;;;;6;BELMONT PDE;MT COLAH;2079;999;M;19900430;19900430;166000;;R;RESIDENCE;;;;;
B;082;;;;;;12;BEROWRA RD;MT COLAH;2079;1233;M;19900205;19900205;220000;;R;RESIDENCE;;;;;
B;082;;;;;1;39;BEROWRA RD;MT COLAH;2079;0;M;19900515;19900515;185000;;R;RESIDENCE;;;;;
B;082;;;;;;6;BEROWRA RD;MT COLAH;2079;978;M;19901214;19901214;190000;;R;RESIDENCE;;;;;
B;082;628928;;;;;62;BERYL AV;MT COLAH;0;795.9;M;19901117;19901117;150000;A;R;RESIDENCE;;;;;
B;082;;;;;;23;BERYL AVE;MT COLAH;2079;929;M;19900926;19900926;177000;;R;RESIDENCE;;;;;
B;082;;;;;;24;BERYL AVE;MT COLAH;2079;420;M;19901221;19901221;170000;;R;RESIDENCE;;;;;
B;082;;;;;;36;BERYL AVE;MT COLAH;2079;700;M;19901004;19901004;225000;;R;RESIDENCE;;;;;
B;082;;;;;;62;BERYL AVE;MT COLAH;2079;795;M;19901117;19901117;150000;;R;RESIDENCE;;;;;
B;082;;;;;;79;BERYL AVE;MT COLAH;2079;1157;M;19900518;19900518;225000;;R;RESIDENCE;;;;;
B;082;;;;;;81;BERYL AVE;MT COLAH;2079;690;M;19900407;19900407;218000;;R;RESIDENCE;;;;;
B;082;;;;;;93;BERYL AVE;MT COLAH;2079;896;M;19901204;19901204;225000;;R;RESIDENCE;;;;;
B;082;;;;;;95;BERYL AVE;MT COLAH;2079;839;M;19900821;19900821;257000;;R;RESIDENCE;;;;;
B;082;;;;;;11;CARINYA RD;MT COLAH;2079;784;M;19900823;19900823;153000;;R;RESIDENCE;;;;;
B;082;;;;;;19;CHESTNUT RD;MT COLAH;2079;756;M;19900504;19900504;237000;;R;RESIDENCE;;;;;
B;082;;;;;;LOT 52;CHESTNUT RD;MT COLAH;0;756.5;M;19900504;19900504;237000;A;R;RESIDENCE;;;;;
B;082;;;;;;22;COLAH RD;MT COLAH;2079;963;M;19900703;19900703;163000;;R;RESIDENCE;;;;;
B;082;;;;;;7;COLAH RD;MT COLAH;2079;963;M;19900829;19900829;162500;;R;RESIDENCE;;;;;
B;082;;;;;;11;DEBORAH CL;MT COLAH;2079;1113;M;19901214;19901214;195000;;R;RESIDENCE;;;;;
B;082;;;;;;2;DEBORAH CL;MT COLAH;2079;1214;M;19900830;19900830;157500;;R;RESIDENCE;;;;;
B;082;;;;;;3;DEBORAH CL;MT COLAH;2079;746;M;19900406;19900406;188000;;R;RESIDENCE;;;;;
B;082;;;;;;1;DONLEA WY;MT COLAH;2079;858;M;19900914;19900914;229000;;R;RESIDENCE;;;;;
B;082;;;;;;6;DONLEA WY;MT COLAH;2079;779;M;19901116;19901116;81000;;R;RESIDENCE;;;;;
B;082;;;;;;9;DONLEA WY;MT COLAH;2079;691;M;19900925;19900925;105000;;R;RESIDENCE;;;;;
B;082;;;;;;10;EXCALIBUR CL;MT COLAH;2079;833;M;19900814;19900814;200000;;R;RESIDENCE;;;;;
B;082;;;;;;2;EXCALIBUR CL;MT COLAH;2079;812;M;19900601;19900601;105000;;R;RESIDENCE;;;;;
B;082;;;;;;10;EXCELSIOR RD;MT COLAH;2079;1385;M;19900209;19900209;180000;;R;RESIDENCE;;;;;
B;082;;;;;;46;EXCELSIOR RD;MT COLAH;2079;1752;M;19900704;19900704;230000;;R;RESIDENCE;;;;;
B;082;;;;;;81;EXCELSIOR RD;MT COLAH;2079;0;M;19900212;19900212;159000;;R;RESIDENCE;;;;;
B;082;;;;;;11;FLINDERS PL;MT COLAH;0;900.5;M;19900725;19900725;171500;A;R;RESIDENCE;;;;;
B;082;;;;;;14A;FLORA AVE;MT COLAH;2079;887;M;19900420;19900420;115000;;R;RESIDENCE;;;;;
B;082;;;;;;6;FLORA AVE;MT COLAH;2079;988;M;19901024;19901024;152000;;R;RESIDENCE;;;;;
B;082;;;;;;15;GABRIELLE CL;MT COLAH;2079;506;M;19900507;19900507;177000;;R;RESIDENCE;;;;;
B;082;;;;;;17;GABRIELLE CL;MT COLAH;2079;423;M;19900606;19900606;185000;;R;RESIDENCE;;;;;
B;082;;;;;;3;GALAHAD CL;MT COLAH;2079;704;M;19901109;19901109;101000;;R;RESIDENCE;;;;;
B;082;;;;;;5;GARETH CL;MT COLAH;2079;783;M;19900316;19900316;119750;;R;RESIDENCE;;;;;
B;082;;;;;;7;GARETH CL;MT COLAH;2079;769;M;19900809;19900809;110250;;R;RESIDENCE;;;;;
B;082;;;;;;8;GARETH CL;MT COLAH;2079;756;M;19900411;19900411;119000;;R;RESIDENCE;;;;;
B;082;;;;;;22;LIVINGSTONE PL;MT COLAH;2079;793;M;19910302;19910302;205000;;R;RESIDENCE;;;;;
B;082;653231;;;;;LOT 217;LIVINGSTONE PL;MT COLAH;0;791.9;M;19910322;19910322;230000;A;R;RESIDENCE;;;;;
B;082;2796908;;;;;3;LONSDALE AVE;MT COLAH;2079;1024;M;19910525;19910525;180000;A;R;RESIDENCE;;;;;
B;082;653812;;;;;25;LORD ST;MT COLAH;2079;1188;M;19910910;19910910;82000;A;R;RESIDENCE;;;;;
B;082;657729;;;;;3;MURRALONG RD;MT COLAH;2079;658;M;19910910;19910910;56950;A;R;RESIDENCE;;;;;
B;082;;;;;;27;MYALL RD;MT COLAH;2079;942;M;19910719;19910719;215000;;R;RESIDENCE;;;;;
B;082;658022;;;;;7;MYALL RD;MT COLAH;2079;866;M;19910910;19910910;18000;A;R;RESIDENCE;;;;;
B;082;658365;;;;;2;NARRABURRA CL;MT COLAH;2079;689;M;19910809;19910809;184000;A;R;RESIDENCE;;;;;
B;082;658638;;;;1;1;NERIDAH AVE;MT COLAH;2079;898;M;19911224;19911224;275750;A;R;RESIDENCE;;;;;
B;082;659918;;;;;43;NORTHUMBERLAND AVE;MT COLAH;2079;0;M;19911220;19911220;195000;A;R;RESIDENCE;;;;;
B;082;;;;;;61;NORTHUMBERLAND AVE;MT COLAH;2079;1839;M;19910315;19910315;145000;;R;RESIDENCE;;;;;
B;082;;;;;;LOT5;NORTHVIEW PL;MT COLAH;0;893;M;19910215;19910215;126000;A;R;RESIDENCE;;;;;
B;082;;;;;;LOT6;NORTHVIEW PL;MT COLAH;2079;875;M;19910906;19910906;115000;A;R;RESIDENCE;;;;;
B;082;;;;;;111;OXLEY DR;MT COLAH;2079;696;M;19910226;19910226;227500;;R;RESIDENCE;;;;;
B;082;;;;;;119;OXLEY DR;MT COLAH;2079;696;M;19910419;19910419;220000;;R;RESIDENCE;;;;;
B;082;;;;;;135;OXLEY DR;MT COLAH;2079;692;M;19910301;19910301;205000;;R;RESIDENCE;;;;;
B;082;661745;;;;;41;OXLEY DR;MT COLAH;2079;756;M;19911213;19911213;185000;A;R;RESIDENCE;;;;;
B;082;661748;;;;;LOT26;OXLEY DR;MT COLAH;2079;923;M;19910827;19910827;95000;A;R;RESIDENCE;;;;;
B;082;662810;;;;;506;PACIFIC HWY;MT COLAH;2079;803;M;19910928;19910928;131500;A;R;RESIDENCE;;;;;
B;082;;;;;;539;PACIFIC HWY;MT COLAH;2079;739;M;19910709;19910709;58000;;R;RESIDENCE;;;;;
B;082;662489;;;;;545;PACIFIC HWY;MT COLAH;2079;1126;M;19910911;19910911;84000;A;R;RESIDENCE;;;;;
B;082;662504;;;;;569;PACIFIC HWY;MT COLAH;2079;1688;M;19910622;19910622;210000;A;R;RESIDENCE;;;;;
B;082;;;;;;20;PARKLANDS RD;MT COLAH;2079;1024;M;19910508;19910508;197000;;R;RESIDENCE;;;;;
B;082;663614;;;;;6;PARKLANDS RD;MT COLAH;2079;670;M;19910510;19910510;112500;A;R;RESIDENCE;;;;;
B;082;;;;;;62;PARKLANDS RD;MT COLAH;2079;670;M;19910106;19910106;147000;;R;RESIDENCE;;;;;
B;082;643945;;;;;;GARETH CL;MT COLAH;0;816.2;M;19910712;19910712;131000;A;R;RESIDENCE;;;;;
B;082;643942;;;;;;GARETH CL;MT COLAH;0;769.9;M;19910731;19910731;178910;A;R;RESIDENCE;;;;;
B;082;643945;;;;;;GARETH CL;MT COLAH;0;816.2;M;19910910;19910910;131000;A;R;RESIDENCE;;;;;
B;082;644418;;;;;6;GLORIA CL;MT COLAH;2079;819;M;19910930;19910930;195000;A;R;RESIDENCE;;;;;
B;082;;;;;;;GREY GUM RD;MT COLAH;0;1355;M;19910220;19910220;120000;A;R;RESIDENCE;;;;;
B;082;;;;;;25;HUME PL;MT COLAH;2079;855;M;19910218;19910218;207000;;R;RESIDENCE;;;;;
B;082;649378;;;;;26;JANITA CR;MT COLAH;0;691.9;M;19910213;19910213;218000;A;R;RESIDENCE;;;;;
B;082;649384;;;;;17;JANITA CRCT;MT COLAH;2079;1467;M;19910910;19910910;66500;A;R;RESIDENCE;;;;;
B;082;649377;;;;;24;JANITA CRCT;MT COLAH;2079;844;M;19910823;19910823;176500;A;R;RESIDENCE;;;;;
B;082;;;;;;26;JANITA CRES;MT COLAH;2079;691;M;19910213;19910213;218000;;R;RESIDENCE;;;;;
B;082;649638;;;;;25;JERSEY ST;MT COLAH;2079;737;M;19910910;19910910;87000;A;R;RESIDENCE;;;;;
B;082;;;;;;8;JESSICA PL;MT COLAH;2079;760;M;19910814;19910814;215000;;R;RESIDENCE;;;;;
B;082;649926;;;;;18;JORDAN CL;MT COLAH;2079;1042;M;19910710;19910710;210000;A;R;RESIDENCE;;;;;
B;082;;;;;;18A;JORDAN CL;MT COLAH;2079;1122;M;19910405;19910405;220000;;R;RESIDENCE;;;;;
B;082;649922;;;;;24;JORDAN CL;MT COLAH;2079;1048;M;19911220;19911220;290000;A;R;RESIDENCE;;;;;
B;082;;;;;;3;JORDAN CL;MT COLAH;2079;765;M;19911017;19911017;220000;;R;RESIDENCE;;;;;
B;082;;;;;;15;KALANG RD;MT COLAH;2079;822;M;19910607;19910607;185000;;R;RESIDENCE;;;;;
B;082;;;;;;19;KALANG RD;MT COLAH;2079;3750;M;19910910;19910910;80000;A;R;RESIDENCE;;;;;
B;082;;;;;;2;KU-RING-GAI CHASE RD;MT COLAH;2079;929;M;19910222;19910222;163000;;R;RESIDENCE;;;;;
B;082;;;;;;29;LADY ST;MT COLAH;2079;797;M;19910226;19910226;177500;;R;RESIDENCE;;;;;
B;082;652010;;;;;35;LADY ST;MT COLAH;2079;797;M;19910813;19910813;205000;A;R;RESIDENCE;;;;;
B;082;652049;;;;;42;LADY ST;MT COLAH;2079;778;M;19911022;19911022;190000;A;R;RESIDENCE;;;;;
B;082;;;;;;46;LADY ST;MT COLAH;2079;1055;M;19910919;19910919;190000;;R;RESIDENCE;;;;;
B;082;652056;;;;;46B;LADY ST;MT COLAH;0;1026;M;19910503;19910503;90000;A;R;RESIDENCE;;;;;
B;082;652272;;;;;30;LANCELOT ST;MT COLAH;2079;731;M;19910913;19910913;181000;A;R;RESIDENCE;;;;;
B;082;;;;;;4;LANCELOT ST;MT COLAH;2079;1020;M;19910828;19910828;187500;;R;RESIDENCE;;;;;
B;082;652192;;;;;7;LANDRA AVE;MT COLAH;2079;699;M;19911220;19911220;187500;A;R;RESIDENCE;;;;;
B;082;;;;;;16;LIVINGSTONE PL;MT COLAH;2079;791;M;19910322;19910322;230000;;R;RESIDENCE;;;;;
B;082;;;;;;72;PARKLANDS RD;MT COLAH;2079;923;M;19910527;19910527;90000;;R;RESIDENCE;;;;;
B;082;;;;;;6;PARRISH PL;MT COLAH;2079;916;M;19910314;19910314;169000;;R;RESIDENCE;;;;;
B;082;665109;;;;1;;PETER CL;MT COLAH;2079;1024;M;19910312;19910312;186500;A;R;RESIDENCE;;;;;
B;082;;;;;;18;RED CEDAR DR;MT COLAH;2079;771;M;19910130;19910130;217500;;R;RESIDENCE;;;;;
B;082;667105;;;;;27;RED CEDAR DR;MT COLAH;2079;702;M;19910910;19910910;39950;A;R;RESIDENCE;;;;;
B;082;667120;;;;;8;RED CEDAR DR;MT COLAH;2079;691;M;19910703;19910703;240000;A;R;RESIDENCE;;;;;
B;082;;;;;;7;ROUND TABLE CL;MT COLAH;2079;768;M;19910123;19910123;130000;;R;RESIDENCE;;;;;
B;082;;;;;;11;RUPERT ST;MT COLAH;2079;785;M;19910206;19910206;205000;;R;RESIDENCE;;;;;
B;082;;;;;;36;SPRIGG PL;MT COLAH;2079;1075;M;19911222;19911222;233000;A;R;RESIDENCE;;;;;
B;082;670779;;;;;LOT13;SPRIGG PL;MT COLAH;0;1048;M;19911024;19911024;240000;A;R;RESIDENCE;;;;;
B;082;671420;;;;;9;SUE PL;MT COLAH;2079;999;M;19910730;19910730;229300;A;R;RESIDENCE;;;;;
B;082;671423;;;;;;SUE PL;MT COLAH;2079;1231;M;19911024;19911024;80000;A;R;RESIDENCE;;;;;
B;082;672451;;;;;27;TELOPIA ST;MT COLAH;2079;769;M;19911111;19911111;192000;A;R;RESIDENCE;;;;;
B;082;674273;;;;;12;VARNA ST;MT COLAH;2079;866;M;19910604;19910604;180000;A;R;RESIDENCE;;;;;
B;082;674939;;;;;4;WANGANELLA CL;MT COLAH;2079;746;M;19910923;19910923;182500;A;R;RESIDENCE;;;;;
B;082;676223;;;;;15;WILLARONG RD;MT COLAH;2079;669;M;19910910;19910910;70000;A;R;RESIDENCE;;;;;
B;082;676235;;;;;35A;WILLARONG RD;MT COLAH;2079;1079;M;19910916;19910916;232000;A;R;RESIDENCE;;;;;
B;082;678062;;;;;12;YIRRA RD;MT COLAH;2079;765;M;19910726;19910726;207000;A;R;RESIDENCE;;;;;
B;082;678055;;;;;19;YIRRA RD;MT COLAH;2079;696;M;19910620;19910620;197000;A;R;RESIDENCE;;;;;
B;082;678056;;;;;21;YIRRA RD;MT COLAH;2079;696;M;19910827;19910827;163000;A;R;RESIDENCE;;;;;
B;082;678064;;;;;8;YIRRA RD;MT COLAH;2079;727;M;19910910;19910910;15000;A;R;RESIDENCE;;;;;
B;082;625516;;;;;5;ANNABELLE PL;MT COLAH;2079;746;M;19910805;19910805;177000;A;R;RESIDENCE;;;;;
B;082;625953;;;;;LOT83;ARTHURS CC;MT COLAH;0;762;M;19910704;19910704;214000;A;R;RESIDENCE;;;;;
B;082;;;;;;23;ARTHURS CIR;MT COLAH;2079;946;M;19910226;19910226;190000;;R;RESIDENCE;;;;;
B;082;625983;;;;;24;ARTHURS CIR;MT COLAH;2079;726;M;19911031;19911031;215000;A;R;RESIDENCE;;;;;
B;082;;;;;;38;ARTHURS CIR;MT COLAH;2079;710;M;19910305;19910305;92000;;R;RESIDENCE;;;;;
B;082;;;;;;46;ARTHURS CIR;MT COLAH;2079;712;M;19910705;19910705;242000;;R;RESIDENCE;;;;;
B;082;;;;;;6;ARTHURS CIR;MT COLAH;2079;809;M;19910218;19910218;95000;;R;RESIDENCE;;;;;
B;082;625962;;;;;LOT62;ARTHURS CIR;MT COLAH;0;760;M;19910910;19910910;50500;A;R;RESIDENCE;;;;;
B;082;625977;;;;;LOT64;ARTHURS CIR;MT COLAH;2079;796;M;19911217;19911217;180000;A;R;RESIDENCE;;;;;
B;082;625971;;;;;LOT73;ARTHURS CIR;MT COLAH;0;713;M;19910705;19910705;242000;A;R;RESIDENCE;;;;;
B;082;626921;;;;;;BANYULA;MT COLAH;0;1005;M;19910616;19910616;80000;A;R;RESIDENCE;;;;;
B;082;;;;;;15;BANYULA PL;MT COLAH;2079;755;M;19910115;19910115;112500;;R;RESIDENCE;;;;;
B;082;;;;;;27;BANYULA PL;MT COLAH;2079;730;M;19910308;19910308;108750;;R;RESIDENCE;;;;;
B;082;;;;;;29;BANYULA PL;MT COLAH;2079;707;M;19910410;19910410;108000;;R;RESIDENCE;;;;;
B;082;;;;;;31;BANYULA PL;MT COLAH;2079;705;M;19910204;19910204;107000;;R;RESIDENCE;;;;;
B;082;;;;;;39;BANYULA PL;MT COLAH;2079;775;M;19910430;19910430;117000;;R;RESIDENCE;;;;;
B;082;;;;;;41;BANYULA PL;MT COLAH;2079;772;M;19910628;19910628;125000;;R;RESIDENCE;;;;;
B;082;626905;;;;;;BANYULA PL;MT COLAH;2079;756;M;19910115;19910115;112500;A;R;RESIDENCE;;;;;
B;082;;;;;;;BANYULA PL;MT COLAH;2079;986;M;19910816;19910816;170000;A;R;RESIDENCE;;;;;
B;082;;;;;;10;BEECHWORTH PL;MT COLAH;2079;754;M;19910121;19910121;234500;;R;RESIDENCE;;;;;
B;082;;;;;;11;BEECHWORTH PL;MT COLAH;2079;754;M;19910108;19910108;282000;;R;RESIDENCE;;;;;
B;082;627607;;;;;20;BEECHWORTH PL;MT COLAH;2079;803;M;19911207;19911207;258200;A;R;RESIDENCE;;;;;
B;082;628353;;;;;42;BELMONT PD;MT COLAH;0;810.2;M;19910911;19910911;178000;A;R;RESIDENCE;;;;;
B;082;668043;;;;;42;BELMONT PD;MT COLAH;0;810.2;M;19911203;19911203;149000;A;R;RESIDENCE;;;;;
B;082;628334;;;;;2;BELMONT PDE;MT COLAH;2079;828;M;19910730;19910730;176000;A;R;RESIDENCE;;;;;
B;082;628353;;;;;42;BELMONT PDE;MT COLAH;0;810;M;19910911;19910911;178000;A;R;RESIDENCE;;;;;
B;082;628353;;;;;42;BELMONT PDE;MT COLAH;0;810;M;19911203;19911203;149000;A;R;RESIDENCE;;;;;
B;082;;;;;;20;BEROWRA RD;MT COLAH;2079;766;M;19910215;19910215;130000;;R;RESIDENCE;;;;;
B;082;;;;;;22;BEROWRA RD;MT COLAH;2079;758;M;19910510;19910510;177500;;R;RESIDENCE;;;;;
B;082;;;;;;18;BERYL AVE;MT COLAH;2079;440;M;19910123;19910123;200000;;R;RESIDENCE;;;;;
B;082;628888;;;;;53;BERYL AVE;MT COLAH;2079;825;M;19911102;19911102;255000;A;R;RESIDENCE;;;;;
B;082;628923;;;;;72;BERYL AVE;MT COLAH;0;775;M;19911001;19911001;247500;A;R;RESIDENCE;;;;;
B;082;628905;;;;;87;BERYL AVE;MT COLAH;2079;1045;M;19910927;19910927;251000;A;R;RESIDENCE;;;;;
B;082;628858;;;;;OFF;BERYL AVE;MT COLAH;2079;694;M;19910722;19910722;232000;A;R;RESIDENCE;;;;;
B;082;628857;;;;;OFF;BERYL AVE;MT COLAH;2079;694;M;19910830;19910830;115000;A;R;RESIDENCE;;;;;
B;082;629071;;;;;10;BIMBIL AVE;MT COLAH;2079;778;M;19910910;19910910;88000;A;R;RESIDENCE;;;;;
B;082;;;;;;11;BIMBIL AVE;MT COLAH;2079;752;M;19910222;19910222;202500;;R;RESIDENCE;;;;;
B;082;;;;;;3;BIMBIL AVE;MT COLAH;2079;1669;M;19910621;19910621;255000;;R;RESIDENCE;;;;;
B;082;;;;;;8;BIMBIL AVE;MT COLAH;2079;796;M;19910320;19910320;182000;;R;RESIDENCE;;;;;
B;082;;;;;;12;BURKE PL;MT COLAH;2079;871;M;19910412;19910412;240000;;R;RESIDENCE;;;;;
B;082;632572;;;;;3;CAMELOT CL;MT COLAH;2079;751;M;19910920;19910920;210000;A;R;RESIDENCE;;;;;
B;082;;;;;;24;COLAH RD;MT COLAH;2079;963;M;19910510;19910510;198000;;R;RESIDENCE;;;;;
B;082;635558;;;;;25;COLAH RD;MT COLAH;2079;963;M;19910910;19910910;49950;A;R;RESIDENCE;;;;;
B;082;;;;;;36;COWAN RD;MT COLAH;2079;963;M;19910524;19910524;170000;;R;RESIDENCE;;;;;
B;082;636352;;;;;8;COWAN RD;MT COLAH;2079;955;M;19910524;19910524;125000;A;R;RESIDENCE;;;;;
B;082;637635;;;;;16;DEBORAH CL;MT COLAH;2079;968;M;19910905;19910905;175000;A;R;RESIDENCE;;;;;
B;082;637634;;;;;18;DEBORAH CL;MT COLAH;2079;1233;M;19910628;19910628;177000;A;R;RESIDENCE;;;;;
B;082;637642;;;;;2;DEBORAH CL;MT COLAH;2079;1214;M;19911215;19911215;165000;A;R;RESIDENCE;;;;;
B;082;637632;;;;;20A;DEBORAH CL;MT COLAH;2079;2347;M;19910809;19910809;228000;A;R;RESIDENCE;;;;;
B;082;;;;;;6;DEBORAH CL;MT COLAH;2079;1189;M;19910513;19910513;160000;;R;RESIDENCE;;;;;
B;082;;;;;;10;DONLEA WY;MT COLAH;2079;780;M;19910524;19910524;210000;;R;RESIDENCE;;;;;
B;082;;;;;;3;DONLEA WY;MT COLAH;2079;693;M;19910830;19910830;115000;;R;RESIDENCE;;;;;
B;082;;;;;;3;EXCALIBUR CL;MT COLAH;2079;862;M;19910301;19910301;226000;;R;RESIDENCE;;;;;
B;082;;;;;;105;EXCELSIOR RD;MT COLAH;2079;774;M;19910201;19910201;207000;;R;RESIDENCE;;;;;
B;082;;;;;;14;EXCELSIOR RD;MT COLAH;2079;6330;M;19910819;19910819;126000;A;R;RESIDENCE;;;;;
B;082;;;;;;22;EXCELSIOR RD;MT COLAH;2079;874;M;19910808;19910808;65000;A;R;RESIDENCE;;;;;
B;082;;;;;;2A;EXCELSIOR RD;MT COLAH;2079;923;M;19910226;19910226;110000;;R;RESIDENCE;;;;;
B;082;641573;;;;;48;EXCELSIOR RD;MT COLAH;2079;1062;M;19910514;19910514;185000;A;R;RESIDENCE;;;;;
B;082;;;;;;58;EXCELSIOR RD;MT COLAH;2079;868;M;19910415;19910415;200000;;R;RESIDENCE;;;;;
B;082;641566;;;;;62;EXCELSIOR RD;MT COLAH;2079;777;M;19910626;19910626;200000;A;R;RESIDENCE;;;;;
B;082;;;;;;79;EXCELSIOR RD;MT COLAH;2079;1167;M;19910706;19910706;248000;;R;RESIDENCE;;;;;
B;082;641517;;;;;79;EXCELSIOR RD;MT COLAH;2079;1167;M;19910726;19910726;248000;A;R;RESIDENCE;;;;;
B;082;641524;;;;;95;EXCELSIOR RD;MT COLAH;2079;764;M;19911223;19911223;214000;A;R;RESIDENCE;;;;;
B;082;642232;;;;;25;FLINDERS PL;MT COLAH;0;741;M;19910820;19910820;233000;A;R;RESIDENCE;;;;;
B;082;642272;;;;;1;FLORA AVE;MT COLAH;2079;923;M;19911105;19911105;180000;A;R;RESIDENCE;;;;;
B;082;;;;;;11;FLORA AVE;MT COLAH;2079;1024;M;19910604;19910604;189000;A;R;RESIDENCE;;;;;
B;082;;;;;;18;FLORA AVE;MT COLAH;2079;1315;M;19910530;19910530;185000;;R;RESIDENCE;;;;;
B;082;;;;;;1;FOXGLOVE RD;MT COLAH;2079;721;M;19910417;19910417;55000;;R;RESIDENCE;;;;;
B;082;;;;;;3;FOXGLOVE RD;MT COLAH;2079;695;M;19910115;19910115;199000;;R;RESIDENCE;;;;;
B;082;643321;;;;;LOT12;GABRIELLE CL;MT COLAH;0;420;M;19910809;19910809;189000;A;R;RESIDENCE;;;;;
B;082;643343;;;;;;GALAHAD CL;MT COLAH;0;1489;M;19910911;19910911;97000;A;R;RESIDENCE;;;;;
B;082;643935;;;;;LOT30;GARETH CL;MT COLAH;2079;712;M;19910909;19910909;110000;A;R;RESIDENCE;;;;;
B;082;653228;;;;;22;LIVINGSTONE PL;MT COLAH;2079;793;M;19920311;19920311;215000;A;R;RESIDENCE;;;;;
B;082;653814;;;;;29;LORD ST;MT COLAH;2079;1136;M;19920107;19920107;65000;A;R;RESIDENCE;;;;;
B;082;;;;;;2;NERIDAH AVE;MT COLAH;2079;485;M;19920917;19920917;195000;A;R;RESIDENCE;;;;;
B;082;659953;;;;;14;NORTHUMBERLAND AVE;MT COLAH;2079;0;M;19920218;19920218;191000;A;R;RESIDENCE;;;;;
B;082;659910;;;;;27;NORTHUMBERLAND AVE;MT COLAH;2079;0;M;19920122;19920122;158000;A;R;RESIDENCE;;;;;
B;082;659925;;;;;57;NORTHUMBERLAND AVE;MT COLAH;2079;0;M;19920210;19920210;125000;A;R;RESIDENCE;;;;;
