B;087;;;;;;12;PARRIWI RD;THE SPIT;2088;;;19991224;19991224;985000;A;R;RESIDENCE;;;;;
B;087;762654;;;;;16;PARRIWI RD;THE SPIT;2088;1417;M;19990329;19990329;810000;A;R;RESIDENCE;;;;;
B;087;;;;;;16;PARRIWI RD;THE SPIT;2088;1417;M;19991124;19991124;920000;A;R;RESIDENCE;;;;;
B;087;762550;;;;;25;PARRIWI RD;THE SPIT;2088;;;19990703;19990703;2375000;A;R;RESIDENCE;;;;;
B;087;762507;;;;;3;PARRIWI RD;THE SPIT;2088;695.6;M;19991203;19991203;490000;A;R;RESIDENCE;;;;;
B;087;;;;;;32;PARRIWI RD;THE SPIT;2088;771.4;M;19990325;19990325;1350000;A;R;RESIDENCE;;;;;
B;087;762622;;;;;32;PARRIWI RD;THE SPIT;2088;771.4;M;19991022;19991022;1750000;A;R;RESIDENCE;;;;;
B;087;;;;;;34;PARRIWI RD;THE SPIT;2088;1284;M;19990317;19990317;850000;A;R;RESIDENCE;;;;;
B;087;762607;;;;;46B;PARRIWI RD;THE SPIT;2088;935.8;M;19991201;19991201;1040000;A;R;RESIDENCE;;;;;
B;087;;;;;;50;PARRIWI RD;THE SPIT;2088;;;19990806;19990806;1750000;A;R;RESIDENCE;;;;;
B;087;;;;;;7;PARRIWI RD;THE SPIT;2088;;;19990207;19990207;235000;A;R;RESIDENCE;;;;;
B;087;762626;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19991022;19991022;612000;A;R;RESIDENCE;;;;;
B;087;;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;19991217;19991217;1150000;A;R;RESIDENCE;;;;;
B;087;;;;;;11;CYPRIAN ST;THE SPIT;2088;1296;M;20000531;20000531;2400000;A;R;RESIDENCE;;;;;
B;087;;;;;;3;GRECIA LA;THE SPIT;2088;746.6;M;20000330;20000330;2200000;A;R;RESIDENCE;;;;;
B;087;;;;;;3;GRECIA LA;THE SPIT;2088;746.6;M;20001120;20001120;260000;A;R;RESIDENCE;;;;;
B;087;;;;;;5;JAMES ST;THE SPIT;2088;1315;M;20000331;20000331;3310000;A;R;RESIDENCE;;;;;
B;087;758878;;;;;4;MCLEAN CR;THE SPIT;2088;1037;M;20000512;20000512;2500000;A;R;RESIDENCE;;;;;
B;087;762597;;;;;46A - 48;PARRAWI RD;THE SPIT;2088;;;20000818;20000818;1150000;A;R;RESIDENCE;;;;;
B;087;;;;;;46A - 48;PARRAWI RD;THE SPIT;2088;;;20001013;20001013;1825000;A;R;RESIDENCE;;;;;
B;087;762488;;;;;1;PARRIWI RD;THE SPIT;2088;;;20000211;20000211;219000;A;R;RESIDENCE;;;;;
B;087;;;;;;12;PARRIWI RD;THE SPIT;2088;;;20001205;20001205;935000;A;R;RESIDENCE;;;;;
B;087;762545;;;;;15A;PARRIWI RD;THE SPIT;2088;961.1;M;20000927;20000927;1875000;A;R;RESIDENCE;;;;;
B;087;762654;;;;;16;PARRIWI RD;THE SPIT;2088;1417;M;20000225;20000225;1300000;A;R;RESIDENCE;;;;;
B;087;;;;;;16;PARRIWI RD;THE SPIT;2088;1417;M;20001014;20001014;910000;A;R;RESIDENCE;;;;;
B;087;;;;;;16;PARRIWI RD;THE SPIT;2088;1417;M;20001027;20001027;940000;A;R;RESIDENCE;;;;;
B;087;;;;;;18;PARRIWI RD;THE SPIT;2088;;;20000724;20000724;810000;A;R;RESIDENCE;;;;;
B;087;;;;;;23;PARRIWI RD;THE SPIT;2088;1619;M;20001212;20001212;3300000;A;R;RESIDENCE;;;;;
B;087;;;;;;3;PARRIWI RD;THE SPIT;2088;695.6;M;20000607;20000607;520000;A;R;RESIDENCE;;;;;
B;087;762571;;;;;55B;PARRIWI RD;THE SPIT;2088;864;M;20000714;20000714;2450000;A;R;RESIDENCE;;;;;
B;087;762577;;;;;57A;PARRIWI RD;THE SPIT;2088;;;20000228;20000228;1600000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;20000113;20000113;555000;A;R;RESIDENCE;;;;;
B;087;;;;;;7;PARRIWI RD;THE SPIT;2088;;;20000209;20000209;541000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;20000330;20000330;527000;A;R;RESIDENCE;;;;;
B;087;;;;;;7;PARRIWI RD;THE SPIT;2088;;;20000724;20000724;445000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;20000901;20000901;675000;A;R;RESIDENCE;;;;;
B;087;762626;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;20000127;20000127;930500;A;R;RESIDENCE;;;;;
B;087;;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;20000313;20000313;825000;A;R;RESIDENCE;;;;;
B;087;;;;;;;PARRIWI RD;THE SPIT;2088;2021.1;M;20001215;20001215;1100000;A;R;RESIDENCE;;;;;
B;087;762597;;;;;46A - 48;PARRAWI RD;THE SPIT;2088;;;20010123;20010123;1900000;A;R;RESIDENCE;;;;;
B;087;762514;;;;;7;PARRIWI RD;THE SPIT;2088;;;20010220;20010220;625000;A;R;RESIDENCE;;;;;
