B;223;3991609;123;20170911 01:08;;;;ARDENNES AVE;EDMONDSON PARK;2174;333;M;20170327;20170828;849000;R1;R;RESIDENCE;;DAA;;0;AM695964;
B;223;3907913;124;20170911 01:08;;;11;MCKECHNIE RD;EDMONDSON PARK;2174;450;M;20170309;20170824;1029950;R1;R;RESIDENCE;;DAA;;0;AM687880;
B;223;3725776;50;20230911 01:06;;;11;ARDENNES AVE;EDMONDSON PARK;2174;500;M;20230704;20230901;1580000;R1;R;RESIDENCE;;DAA;;0;AT407744;
B;223;4468716;55;20230911 01:06;;;34;CARNEGIE ST;EDMONDSON PARK;2174;89;M;20230721;20230901;597500;;R;RESIDENCE;11;;;0;AT405535;
B;223;4407131;57;20230911 01:06;;;112 B;CROATIA AVE;EDMONDSON PARK;2174;393.4;M;20221130;20230906;1379000;R1;R;RESIDENCE;;DAA;;0;AT417195;
B;223;3978826;70;20230911 01:06;;;18;FRONTIERS RD;EDMONDSON PARK;2174;450;M;20230725;20230905;1225000;R1;R;RESIDENCE;;DAA;;0;AT414517;
B;223;4376308;7;20211011 02:11;;206 B;363;BERNERA RD;EDMONDSON PARK;2174;89;M;20201211;20211005;472500;;R;RESIDENCE;64;;;0;AR490522;
B;223;4370874;10;20211011 02:11;;;40;PASSENDALE RD;EDMONDSON PARK;2174;162;M;20210730;20210910;499000;R1;V;VACANT LAND;;DAA;;0;AR417545;
B;223;4370894;11;20211011 02:11;;;40;PASSENDALE RD;EDMONDSON PARK;2174;92.4;M;20210730;20210910;499000;R1;V;VACANT LAND;;DAA;;0;AR417545;
B;223;4376308;13;20211011 02:11;;506 B;363;BERNERA RD;EDMONDSON PARK;2174;165;M;20210226;20211006;710000;;R;RESIDENCE;94;;;0;AR495700;
B;223;4376308;29;20211011 02:11;;306 A;361;BERNERA RD;EDMONDSON PARK;2174;116;M;20210208;20211005;590000;;R;RESIDENCE;28;;;0;AR488239;
B;223;4376308;34;20211011 02:11;;207 A;361;BERNERA RD;EDMONDSON PARK;2174;118;M;20201125;20211001;585000;;R;RESIDENCE;21;;;0;AR484096;
B;223;4376308;35;20211011 02:11;;301 B;363;BERNERA RD;EDMONDSON PARK;2174;128;M;20201030;20211001;595000;;R;RESIDENCE;69;;;0;AR484151;
B;223;4376404;36;20211011 02:11;;501 C;120;PASSENDALE RD;EDMONDSON PARK;2174;168;M;20210430;20211001;750000;;R;RESIDENCE;38;;;0;AR484225;
B;223;4376308;37;20211011 02:11;;409 B;363;BERNERA RD;EDMONDSON PARK;2174;123;M;20201215;20211001;600000;;R;RESIDENCE;87;;;0;AR484257;
B;223;4141539;41;20211011 02:11;;47;1;DRINKWATER LANE;EDMONDSON PARK;2174;120;M;20210826;20211007;495000;;R;RESIDENCE;47;;;0;AR497658;
B;223;4376308;49;20211011 02:11;;304 B;363;BERNERA RD;EDMONDSON PARK;2174;117;M;20210331;20211001;595000;;R;RESIDENCE;72;;;0;AR484663;
B;223;4376308;50;20211011 02:11;;104 A;361;BERNERA RD;EDMONDSON PARK;2174;80;M;20210330;20211001;460000;;R;RESIDENCE;10;;;0;AR484678;
B;223;4376308;52;20211011 02:11;;410 B;363;BERNERA RD;EDMONDSON PARK;2174;163;M;20210604;20211005;705000;;R;RESIDENCE;88;;;0;AR488789;
B;223;4267482;57;20211011 02:11;;;219;DALMATIA AVE;EDMONDSON PARK;2174;301.6;M;20201203;20211006;899500;R1;R;RESIDENCE;;DAA;;0;AR492645;
B;223;4376404;66;20211011 02:11;;303 C;120;PASSENDALE RD;EDMONDSON PARK;2174;128;M;20201114;20211007;595000;;R;RESIDENCE;26;;;0;AR498537;
B;223;4376308;69;20211011 02:11;;201 A;361;BERNERA RD;EDMONDSON PARK;2174;82;M;20210331;20211006;472500;;R;RESIDENCE;15;;;0;AR493543;
B;223;4376404;80;20211011 02:11;;3 C;120;PASSENDALE RD;EDMONDSON PARK;2174;151;M;20201214;20211007;580000;;R;RESIDENCE;3;;;0;AR499023;
B;223;4376404;83;20211011 02:11;;102 C;120;PASSENDALE RD;EDMONDSON PARK;2174;81;M;20210531;20211001;472500;;R;RESIDENCE;9;;;0;AR485643;
B;223;3978340;89;20211011 02:11;;;52;BUCHAN AVE;EDMONDSON PARK;2174;270;M;20210825;20211006;1100000;R1;R;RESIDENCE;;DAA;;0;AR494757;
B;223;4376308;90;20211011 02:11;;4 A;361;BERNERA RD;EDMONDSON PARK;2174;139;M;20201230;20211006;580000;;R;RESIDENCE;4;;;0;AR494851;
B;223;4078441;40;20241111 01:07;;;26;HUTTON RD;EDMONDSON PARK;2174;474.1;M;20240925;20241106;1320000;R1;R;RESIDENCE;;DAA;;0;AU559785;
B;223;4382967;65;20241111 01:07;;;73;PORT HEDLAND RD;EDMONDSON PARK;2174;600.6;M;20240911;20241106;1225000;R1;R;RESIDENCE;;DAA;;0;AU562029;
B;223;4376308;80;20241111 01:07;BUILDING B;12;363;BERNERA RD;EDMONDSON PARK;2174;169;M;20240920;20241101;705000;;R;RESIDENCE;45;;;0;AU549582;
B;223;4304874;82;20241111 01:07;;512;2;SERGEANT ST;EDMONDSON PARK;2174;;;20241003;20241107;607000;;R;RESIDENCE;40;;;0;AU562826;
B;223;4306106;83;20241111 01:07;;605;54;SOLDIERS PDE;EDMONDSON PARK;2174;;;20240925;20241106;731500;;R;RESIDENCE;38;;;0;AU561314;
B;223;4068478;42;20171211 01:21;;;;CROATIA AVE;EDMONDSON PARK;2174;286;M;20170822;20171201;429000;R1;V;VACANT LAND;;DAA;;0;AM944789;
B;223;4068496;43;20171211 01:21;;;;CROATIA AVE;EDMONDSON PARK;2174;337.3;M;20170525;20171117;455000;R1;V;VACANT LAND;;DAA;;0;AM903804;
B;223;4072862;45;20171211 01:21;;;;DALMATIA AVE;EDMONDSON PARK;2174;495;M;20161110;20171128;558000;R1;V;VACANT LAND;;DAA;;0;AM932181;
B;223;4072863;46;20171211 01:21;;;;DALMATIA AVE;EDMONDSON PARK;2174;450.1;M;20170509;20171124;568000;R1;V;VACANT LAND;;DAA;;0;AM937017;
B;223;4072864;47;20171211 01:21;;;21;DALMATIA AVE;EDMONDSON PARK;2174;469;M;20161117;20171129;530000;R1;R;RESIDENCE;;DAA;;0;AM942541;
B;223;4072870;48;20171211 01:21;;;;PASSENDALE RD;EDMONDSON PARK;2174;424.7;M;20170807;20171201;539000;R1;V;VACANT LAND;;DAA;;0;AM940798;
B;223;4072878;49;20171211 01:21;;;14;HELLCAT RD;EDMONDSON PARK;2174;421;M;20170713;20171201;533000;R1;V;VACANT LAND;;DAA;;0;AM942697;
B;223;4072879;50;20171211 01:21;;;16;HELLCAT RD;EDMONDSON PARK;2174;404.7;M;20170627;20171129;515000;R1;V;VACANT LAND;;DAA;;0;AM942679;
B;223;4072881;51;20171211 01:21;;;17;HELLCAT RD;EDMONDSON PARK;2174;457.1;M;20170405;20171124;560000;R1;V;VACANT LAND;;DAA;;0;AM935870;
B;223;4072885;52;20171211 01:21;;;9;HELLCAT RD;EDMONDSON PARK;2174;407.4;M;20170413;20171124;512000;R1;V;VACANT LAND;;DAA;;0;AM946604;
B;223;4072888;54;20171211 01:21;;;;HELLCAT RD;EDMONDSON PARK;2174;396.7;M;20170406;20171129;494000;R1;V;VACANT LAND;;DAA;;0;AM939565;
B;223;4025216;59;20171211 01:21;;;10;CHANGSHA RD;EDMONDSON PARK;2174;341.9;M;20170524;20171130;869000;R1;R;RESIDENCE;;DAA;;0;AM942480;
B;223;4071691;91;20171211 01:21;;;2;SCAPA RD;EDMONDSON PARK;2174;505.8;M;20170320;20171130;979000;R1;R;RESIDENCE;;DAA;;0;AM947493;
B;223;4071694;92;20171211 01:21;;;74;PORT HEDLAND RD;EDMONDSON PARK;2174;450.3;M;20170911;20171123;979000;R1;R;RESIDENCE;;DAA;;0;AM935257;
B;223;4078424;94;20171211 01:21;;;;DALMATIA AVE;EDMONDSON PARK;2174;301.7;M;20160810;20171130;418000;R1;V;VACANT LAND;;DAA;;0;AM941961;
B;223;4078427;95;20171211 01:21;;;;DALMATIA AVE;EDMONDSON PARK;2174;300;M;20160810;20171130;420000;R1;V;VACANT LAND;;DAA;;0;AM941945;
B;223;3834872;102;20171211 01:21;;;8;MERTELL DR;EDMONDSON PARK;2174;493;M;20170914;20171117;910000;R1;R;RESIDENCE;;DAA;;0;AM936698;
B;223;3975951;103;20171211 01:21;;;46;SAMMARAH RD;EDMONDSON PARK;2174;363.4;M;20170426;20171130;969950;R1;R;RESIDENCE;;DAA;;0;AM945036;
B;223;3991623;108;20171211 01:21;;;;ARDENNES AVE;EDMONDSON PARK;2174;327.7;M;20170515;20171120;849000;R1;R;RESIDENCE;;DAA;;0;AM928099;
B;223;3959991;109;20171211 01:21;;;102;VINNY RD;EDMONDSON PARK;2174;301.1;M;20171013;20171201;883000;R1;R;RESIDENCE;;DAA;;0;AM935224;
B;223;3959998;110;20171211 01:21;;;88;VINNY RD;EDMONDSON PARK;2174;379.1;M;20171022;20171204;825000;R1;R;RESIDENCE;;DAA;;0;AM947958;
B;223;3911071;112;20171211 01:21;;;24;FAULKNER WAY;EDMONDSON PARK;2174;418.5;M;20171020;20171128;960000;R1;R;RESIDENCE;;DAA;;0;AM934364;
B;223;3917279;114;20171211 01:21;;;55;SOMME AVE;EDMONDSON PARK;2174;331.3;M;20171031;20171128;870000;R1;R;RESIDENCE;;DAA;;0;AM936825;
B;223;4043981;44;20231211 01:08;;;15;MANCHURIA RD;EDMONDSON PARK;2174;450.1;M;20231106;20231206;400000;R1;R;RESIDENCE;;DAA;;0;AT666384;
B;223;4509918;52;20231211 01:08;;;46;CALDWELL AVE;EDMONDSON PARK;2174;312;M;20230325;20231207;1079000;;R;RESIDENCE;9;;;0;AT669038;
B;223;4382980;87;20231211 01:08;;;21;CORAL SEA RD;EDMONDSON PARK;2174;600.7;M;20230706;20231206;1170000;R1;V;VACANT LAND;;DAA;;0;AT666366;
B;223;4382981;88;20231211 01:08;;;19;CORAL SEA RD;EDMONDSON PARK;2174;450.1;M;20230706;20231206;930000;R1;V;VACANT LAND;;DAA;;0;AT666075;
B;223;4382982;89;20231211 01:08;;;17;CORAL SEA RD;EDMONDSON PARK;2174;450.1;M;20230706;20231206;930000;R1;V;VACANT LAND;;DAA;;0;AT666210;
B;223;4382990;90;20231211 01:08;;;1;CORAL SEA RD;EDMONDSON PARK;2174;608.5;M;20230714;20231206;1180000;R1;V;VACANT LAND;;DAA;;0;AT666150;
B;223;3975916;98;20231211 01:08;;;57;LACEY RD;EDMONDSON PARK;2174;450;M;20231012;20231201;1225000;R1;R;RESIDENCE;;DAA;;0;AT655222;
B;223;4072880;41;20180212 01:17;;;18;HELLCAT RD;EDMONDSON PARK;2174;328.9;M;20171219;20180131;479000;R1;V;VACANT LAND;;DAA;;0;AN98445;
B;223;4078716;45;20180212 01:17;;;7;MILLING RD;EDMONDSON PARK;2174;360.8;M;20170912;20180130;889000;R1;V;VACANT LAND;;DAA;;0;AN94152;
B;223;3945870;52;20180212 01:17;;;96;DIAMOND HILL CCT;EDMONDSON PARK;2174;452.9;M;20170131;20180201;998920;R1;R;RESIDENCE;;DAA;;0;AN91093;
B;223;4372153;70;20240212 01:08;;;50;BARBARROSA RD;EDMONDSON PARK;2174;450.1;M;20231205;20240206;1580000;R1;R;RESIDENCE;;DAA;;0;AT816796;
B;223;4304974;74;20240212 01:08;;1002;56;SOLDIERS PDE;EDMONDSON PARK;2174;;;20231123;20240206;1020000;;R;RESIDENCE;69;;;0;AT817668;
B;223;4092296;48;20180312 01:20;;;41;BURROWS AVE;EDMONDSON PARK;2174;311.7;M;20170807;20180228;450000;R1;V;VACANT LAND;;DAA;;0;AN171572;
B;223;4025220;49;20180312 01:20;;;2;CHANGSHA RD;EDMONDSON PARK;2174;356;M;20180131;20180228;839000;R1;R;RESIDENCE;;DAA;;0;AN162575;
B;223;3861860;81;20180312 01:20;;;4;TAPLIN RD;EDMONDSON PARK;2174;218.8;M;20180119;20180306;728500;R1;R;RESIDENCE;;DAA;;0;AN175818;
B;223;3959027;84;20180312 01:20;;;114;DALMATIA AVE;EDMONDSON PARK;2174;328.5;M;20180113;20180226;467500;R1;V;VACANT LAND;;DAA;;0;AN162328;
B;223;4167973;18;20210412 01:04;;;201;DALMATIA AVE;EDMONDSON PARK;2174;319;M;20210318;20210408;950000;R1;R;RESIDENCE;;DAA;;0;AQ944335;
B;223;3978817;35;20210412 01:04;;;19;FOSKETT RD;EDMONDSON PARK;2174;380.1;M;20210306;20210407;970000;R1;R;RESIDENCE;;DAA;;0;AQ939898;
B;223;3995154;36;20210412 01:04;;;1;WEAVER RD;EDMONDSON PARK;2174;500.2;M;20210218;20210408;1135000;R1;R;RESIDENCE;;DAA;;0;AQ941817;
B;223;4347185;38;20210412 01:04;;;21;GENERAL BVD;EDMONDSON PARK;2174;293.5;M;20180629;20210406;790000;B4;R;RESIDENCE;;TMM;;0;AQ932982;
B;223;4347193;39;20210412 01:04;;;29;GENERAL BVD;EDMONDSON PARK;2174;336.3;M;20190129;20210406;925000;B4;R;RESIDENCE;;TMM;;0;AQ933107;
B;223;4269786;40;20210412 01:04;;;128;CROATIA AVE;EDMONDSON PARK;2174;372.9;M;20210203;20210407;510000;R1;V;VACANT LAND;;DAA;;0;AQ939958;
B;223;4344461;45;20210412 01:04;;;45;FARRELL ST;EDMONDSON PARK;2174;93.7;M;20180629;20210406;440000;B4;R;RESIDENCE;;TMM;;0;AQ935765;
B;223;4344462;46;20210412 01:04;;;7;GENERAL BVD;EDMONDSON PARK;2174;278.5;M;20180608;20210408;750000;B4;V;VACANT LAND;;TMM;;0;AQ941860;
B;223;4304823;82;20210412 01:04;;506;4;HENDERSON RD;EDMONDSON PARK;2174;;;20180914;20210408;490000;;R;RESIDENCE;26;;;0;AQ944054;
B;223;4306106;83;20210412 01:04;;708;54;SOLDIERS PDE;EDMONDSON PARK;2174;;;20201201;20210408;510000;;R;RESIDENCE;49;;;0;AQ944086;
B;223;4130439;39;20250512 01:24;;;24;ARNHEM RD;EDMONDSON PARK;2174;317.9;M;20250404;20250505;1115000;R1;R;RESIDENCE;;DAA;;0;AV31927;
B;223;4600955;41;20250512 01:24;;;104;CALDWELL AVE;EDMONDSON PARK;2174;269;M;20240515;20250505;949000;;R;RESIDENCE;2;;;0;AV31211;
B;223;4609970;48;20250512 01:24;;;12;DUNKIRK RD;EDMONDSON PARK;2174;450.1;M;20250131;20250429;947500;;R;RESIDENCE;;;;0;AV14442;
B;223;4609967;49;20250512 01:24;;;10;DUNKIRK RD;EDMONDSON PARK;2174;450.2;M;20240830;20250429;945000;;R;RESIDENCE;;;;0;AV13093;
B;223;4609979;50;20250512 01:24;;;11;DUNKIRK RD;EDMONDSON PARK;2174;300.1;M;20240815;20250429;715000;;V;VACANT LAND;;;;0;AV13368;
B;223;4609981;51;20250512 01:24;;;13;DUNKIRK RD;EDMONDSON PARK;2174;300.1;M;20240607;20250429;715000;;R;RESIDENCE;;;;0;AV13357;
B;223;4609988;52;20250512 01:24;;;9;FRY RD;EDMONDSON PARK;2174;300.1;M;20240821;20250508;699000;;V;VACANT LAND;;;;0;AV42177;
B;223;4609992;53;20250512 01:24;;;11;FRY RD;EDMONDSON PARK;2174;300.1;M;20240604;20250429;696000;;V;VACANT LAND;;;;0;AV13370;
B;223;4609993;54;20250512 01:24;;;13;FRY RD;EDMONDSON PARK;2174;450.1;M;20250320;20250429;899950;;V;VACANT LAND;;;;0;AV13364;
B;223;4609998;55;20250512 01:24;;;4;DUNERA RD;EDMONDSON PARK;2174;450.2;M;20241004;20250429;958000;;V;VACANT LAND;;;;0;AV13721;
B;223;4519630;67;20250512 01:24;;;82;POZIERS RD;EDMONDSON PARK;2174;409;M;20250321;20250502;212000;R1;V;VACANT LAND;;DAA;;0;AV27709;
B;223;4411635;79;20250512 01:24;;;15;HAMMON PL;EDMONDSON PARK;2174;588.3;M;20250324;20250505;1050000;R1;V;VACANT LAND;;DAA;;0;AV32984;
B;223;4412001;80;20250512 01:24;;;17 A;MUIR RD;EDMONDSON PARK;2174;302.9;M;20250326;20250508;1157900;R1;R;RESIDENCE;;DAA;;0;AV43639;
B;223;3907003;85;20250512 01:24;;;43;PORT HEDLAND RD;EDMONDSON PARK;2174;361.8;M;20250327;20250508;1310000;R1;R;RESIDENCE;;DAA;;0;AV43786;
B;223;4376308;91;20250512 01:24;BUILDING A;404;361;BERNERA RD;EDMONDSON PARK;2174;104;M;20250325;20250506;690000;;R;RESIDENCE;34;;;0;AV35654;
B;223;3865171;66;20170612 01:11;;;15;ZULU RD;EDMONDSON PARK;2174;624.5;M;20170227;20170508;610000;R1;V;VACANT LAND;;DAA;;0;AM456809;
B;223;3982463;77;20170612 01:11;;;8;PORT HEDLAND RD;EDMONDSON PARK;2174;459.3;M;20170418;20170525;949000;R1;R;RESIDENCE;;DAA;;0;AM447694;
B;223;3982465;78;20170612 01:11;;;4;PORT HEDLAND RD;EDMONDSON PARK;2174;454.3;M;20161219;20170530;979000;R1;R;RESIDENCE;;DAA;;0;AM457167;
B;223;3986197;83;20170612 01:11;;;;BILLET RD;EDMONDSON PARK;2174;325.4;M;20170427;20170529;439000;R1;V;VACANT LAND;;DAA;;0;AM454857;
B;223;3991603;84;20170612 01:11;;;9;CHANGSHA RD;EDMONDSON PARK;2174;306.6;M;20160822;20170526;730200;R1;R;RESIDENCE;;DAA;;0;AM440704;
B;223;3991617;85;20170612 01:11;;;;ARDENNES AVE;EDMONDSON PARK;2174;328.1;M;20160920;20170526;774100;R1;R;RESIDENCE;;DAA;;0;AM444743;
B;223;3907926;86;20170612 01:11;;;;PEARSON RD;EDMONDSON PARK;2174;450;M;20170310;20170418;880000;R1;R;RESIDENCE;;DAA;;0;AM447474;
B;223;3907927;87;20170612 01:11;;;;PEARSON RD;EDMONDSON PARK;2174;450;M;20170310;20170420;1030000;R1;R;RESIDENCE;;DAA;;0;AM447484;
B;223;3907928;88;20170612 01:11;;;;PEARSON RD;EDMONDSON PARK;2174;450;M;20170310;20170420;1030000;R1;R;RESIDENCE;;DAA;;0;AM447496;
B;223;3964647;90;20170612 01:11;;;;KINGSBURY RD;EDMONDSON PARK;2174;450.1;M;20170510;20170511;550000;R1;V;VACANT LAND;;DAA;;0;AM444782;
B;223;3917318;94;20170612 01:11;;;;PASSENDALE RD;EDMONDSON PARK;2174;332.7;M;20170130;20170526;875000;R1;R;RESIDENCE;;DAA;;0;AM450006;
B;223;4453913;57;20230612 01:10;;13;5;DRINKWATER LANE;EDMONDSON PARK;2174;132;M;20230412;20230607;575000;;R;RESIDENCE;13;;;0;AT154708;
B;223;4387611;87;20230612 01:10;;52;51;HUTTON RD;EDMONDSON PARK;2174;123;M;20210924;20230605;569000;;R;RESIDENCE;63;;;0;AT146740;
B;223;4387611;88;20230612 01:10;;83;51;HUTTON RD;EDMONDSON PARK;2174;122;M;20230120;20230605;599000;;R;RESIDENCE;99;;;0;AT147335;
B;223;4430520;99;20230612 01:10;;;3;DRESDEN RD;EDMONDSON PARK;2174;450.1;M;20230421;20230606;915000;R1;V;VACANT LAND;;DAA;;0;AT151639;
B;223;3907939;102;20230612 01:10;;;8;PEARSON RD;EDMONDSON PARK;2174;405.6;M;20230413;20230602;1170000;R1;R;RESIDENCE;;DAA;;0;AT142965;
B;223;4359217;110;20230612 01:10;;;79;FARRELL ST;EDMONDSON PARK;2174;213;M;20230421;20230602;890000;;R;RESIDENCE;21;;;0;AT143938;
B;223;4363436;111;20230612 01:10;;;54;FARRELL ST;EDMONDSON PARK;2174;92;M;20230421;20230602;632500;;R;RESIDENCE;23;;;0;AT144378;
B;223;4304823;113;20230612 01:10;;509;4;HENDERSON RD;EDMONDSON PARK;2174;;;20230426;20230607;600000;;R;RESIDENCE;29;;;0;AT154940;
B;223;4304874;114;20230612 01:10;;403;2;SERGEANT ST;EDMONDSON PARK;2174;;;20230413;20230608;720000;;R;RESIDENCE;17;;;0;AT156918;
B;223;3825297;65;20210712 01:02;;;8;FOLEY RD;EDMONDSON PARK;2174;538.2;M;20210508;20210705;1415000;R1;R;RESIDENCE;;DAA;;0;AR211621;
B;223;3883491;66;20210712 01:02;;;78;PASSENDALE RD;EDMONDSON PARK;2174;312.7;M;20210609;20210707;43000;R1;R;RESIDENCE;;DAA;;0;AR220180;
B;223;3805657;67;20210712 01:02;;;19;PERONNE RD;EDMONDSON PARK;2174;466.4;M;20210525;20210706;1250000;R1;R;RESIDENCE;;DAA;;0;AR216695;
B;223;3976732;69;20210712 01:02;;;11;HEPBURN RD;EDMONDSON PARK;2174;302.9;M;20210522;20210702;915000;R1;R;RESIDENCE;;DAA;;0;AR205449;
B;223;4359217;79;20210712 01:02;;;101;FARRELL ST;EDMONDSON PARK;2174;193;M;20191028;20210707;745000;;R;RESIDENCE;12;;;0;AR218216;
B;223;4359217;80;20210712 01:02;;;154;MACDONALD RD;EDMONDSON PARK;2174;165;M;20200203;20210708;665000;;R;RESIDENCE;29;;;0;AR221873;
B;223;4359899;83;20210712 01:02;;;233;BERNERA RD;EDMONDSON PARK;2174;256.2;M;20210330;20210705;410000;R1;R;RESIDENCE;;DAA;;0;AR209573;
B;223;4292917;112;20210712 01:02;;;223;NORMANDY RD;EDMONDSON PARK;2174;450;M;20210524;20210708;1107500;R1;R;RESIDENCE;;DAA;;0;AR224344;
B;223;4306106;113;20210712 01:02;;906;54;SOLDIERS PDE;EDMONDSON PARK;2174;;;20210524;20210705;657000;;R;RESIDENCE;63;;;0;AR210664;
B;223;4353369;116;20210712 01:02;;;61;FARRELL ST;EDMONDSON PARK;2174;207;M;20180605;20210706;745000;;R;RESIDENCE;7;;;0;AR215266;
B;223;3622116;50;20240812 01:07;;;1;WINBURG DR;EDMONDSON PARK;2174;490.3;M;20240718;20240808;1600000;R1;R;RESIDENCE;;DAA;;0;AU314876;
B;223;4540904;97;20240812 01:07;;;94;CALDWELL AVE;EDMONDSON PARK;2174;298;M;20230926;20240806;957000;;R;RESIDENCE;4;;;0;AU307624;
B;223;4409480;116;20240812 01:07;;;317;BERNERA RD;EDMONDSON PARK;2174;1216;M;20240622;20240805;1200000;R1;V;VACANT LAND;;DAA;;0;AU304125;
B;223;4411634;124;20240812 01:07;;;13;HAMMON PL;EDMONDSON PARK;2174;476;M;20240521;20240807;1680000;R1;R;RESIDENCE;;DAA;;0;AU312253;
B;223;4372173;130;20240812 01:07;;;18;BARBARROSA RD;EDMONDSON PARK;2174;450.1;M;20240516;20240808;1845000;R1;R;RESIDENCE;;DAA;;0;AU316731;
B;223;4376308;131;20240812 01:07;BUILDING B;217;363;BERNERA RD;EDMONDSON PARK;2174;123;M;20240702;20240806;710000;;R;RESIDENCE;67;;;0;AU307876;
B;223;3828695;56;20160912 01:08;;;120;SOMME AVE;EDMONDSON PARK;2174;450;M;20160708;20160819;817500;R1;R;RESIDENCE;;DAA;;0;AK731275;
B;223;3948155;57;20160912 01:08;;;;BURROWS AVE;EDMONDSON PARK;2174;327;M;20150316;20160826;375000;R1;V;VACANT LAND;;DAA;;0;AK730717;
B;223;3906989;58;20160912 01:08;;;;PORT HEDLAND RD;EDMONDSON PARK;2174;301.5;M;20160309;20160628;729000;R1;R;RESIDENCE;;DAA;;0;AK733660;
B;223;3907001;59;20160912 01:08;;;21;DALMATIA AVE;EDMONDSON PARK;2174;300.8;M;20160204;20160819;734000;R1;R;RESIDENCE;;DAA;;0;AK725540;
B;223;3907003;60;20160912 01:08;;;;PORT HEDLAND RD;EDMONDSON PARK;2174;361.8;M;20160401;20160824;749000;R1;R;RESIDENCE;;DAA;;0;AK723218;
B;223;3959713;61;20160912 01:08;;;;CAMPBELLTOWN RD;EDMONDSON PARK;2174;15.144;H;20160725;20160826;49400000;;V;VACANT LAND;;;;0;AK713790;
B;223;3951523;62;20160912 01:08;;;8;SHOUT RD;EDMONDSON PARK;2174;343.7;M;20150807;20160823;422500;R1;V;VACANT LAND;;DAA;;0;AK723257;
B;223;3951540;63;20160912 01:08;;;126;BUCHAN AVE;EDMONDSON PARK;2174;313;M;20150525;20160818;382500;R1;V;VACANT LAND;;DAA;;0;AK722969;
B;223;3951541;64;20160912 01:08;;;;BUCHAN AVE;EDMONDSON PARK;2174;322.1;M;20150708;20160823;382500;R1;V;VACANT LAND;;DAA;;0;AK723663;
B;223;3911066;67;20160912 01:08;;;11;HOOPER RD;EDMONDSON PARK;2174;420;M;20160711;20160823;473000;R1;V;VACANT LAND;;DAA;;0;AK724147;
B;223;3917320;70;20160912 01:08;;;;PASSENDALE RD;EDMONDSON PARK;2174;306.8;M;20160707;20160817;405000;R1;V;VACANT LAND;;DAA;;0;AK736996;
B;223;3622122;51;20220912 01:17;;;35;SUNDAY CCT;EDMONDSON PARK;2174;452.8;M;20220519;20220908;1270000;R1;R;RESIDENCE;;DAA;;0;AS456294;
B;223;4388146;59;20220912 01:17;;;47;SUNDAY CCT;EDMONDSON PARK;2174;573.9;M;20220720;20220905;850000;R1;R;RESIDENCE;;DAA;;0;AS446862;
B;223;3792119;64;20220912 01:17;;;3;DARWIN RD;EDMONDSON PARK;2174;299.9;M;20220713;20220902;950000;R1;R;RESIDENCE;;DAA;;0;AS443769;
B;223;3964632;65;20220912 01:17;;;;NIVELLE RD;EDMONDSON PARK;2174;466.7;M;20220709;20220902;1630000;R1;R;RESIDENCE;;DAA;;0;AS441953;
B;223;3861863;71;20151012 01:19;;;;TAPLIN RD;EDMONDSON PARK;2174;250;M;20141022;20150812;260000;R1;V;VACANT LAND;;DAA;;0;AJ752697;
B;223;3825288;85;20151012 01:19;;;37;CLEMENT RD;EDMONDSON PARK;2174;499;M;20150613;20150925;749000;R1;R;RESIDENCE;;DAA;;0;AJ866076;
B;223;3832681;94;20151012 01:19;;;12;DIAMOND HILL CCT;EDMONDSON PARK;2174;500.1;M;20150924;20150924;831220;R1;R;RESIDENCE;;DAA;;0;AJ866835;
B;223;4198421;16;20201012 01:07;;;4;BARBARROSA RD;EDMONDSON PARK;2174;271.4;M;20200814;20201008;740500;R1;R;RESIDENCE;;DAA;;0;AQ456411;
B;223;4216775;21;20201012 01:07;;;7;KALGAN RD;EDMONDSON PARK;2174;382.6;M;20200806;20201002;495000;R1;R;RESIDENCE;;DAA;;0;AQ443256;
B;223;3805648;32;20201012 01:07;;;8;QURNA RD;EDMONDSON PARK;2174;450.1;M;20200821;20201002;830000;R1;R;RESIDENCE;;DAA;;0;AQ445076;
B;223;3911724;33;20201012 01:07;;;14;ANTWERP AVE;EDMONDSON PARK;2174;450;M;20200829;20201002;880000;R1;R;RESIDENCE;;DAA;;0;AQ446196;
B;223;4304823;43;20201012 01:07;;509;4;SERGEANT ST;EDMONDSON PARK;2174;;;20180706;20201008;485000;;R;RESIDENCE;37;;;0;AQ456391;
B;223;4304874;44;20201012 01:07;;411;2;SERGEANT ST;EDMONDSON PARK;2174;;;20190118;20201002;472000;;R;RESIDENCE;25;;;0;AQ445018;
B;223;4292916;45;20201012 01:07;;;222;NORMANDY RD;EDMONDSON PARK;2174;450.6;M;20200826;20201007;585000;R1;R;RESIDENCE;;DAA;;0;AQ453896;
B;223;4292918;46;20201012 01:07;;;224;NORMANDY RD;EDMONDSON PARK;2174;450;M;20200831;20201008;590000;R1;V;VACANT LAND;;DAA;;0;AQ455415;
B;223;4306106;47;20201012 01:07;;307;54;SOLDIERS PDE;EDMONDSON PARK;2174;175;M;20190401;20201002;690000;;R;RESIDENCE;16;;;0;AQ443286;
B;223;4306106;48;20201012 01:07;;403;54;SOLDIERS PDE;EDMONDSON PARK;2174;;;20190527;20201008;495000;;R;RESIDENCE;20;;;0;AQ457189;
